user_id,signup_date,country,device_type,is_kyc_verified,account_type
U03667,2023-09-18,USA,Mobile,Yes,Personal
U03668,2024-05-24,UK,Mobile,Yes,Personal
U03669,2022-02-09,USA,Mobile,Yes,Business
U03670,2023-05-01,UK,Mobile,Yes,Personal
U03671,2022-08-08,Germany,Mobile,Yes,Personal
U03672,2022-05-09,Germany,Mobile,Yes,Personal
U03673,2023-06-04,UK,Mobile,Yes,Business
U03674,2023-09-05,USA,Mobile,Yes,Personal
U03675,2024-06-10,India,Mobile,Yes,Personal
U03676,2023-11-19,UK,Desktop,No,Personal
U03677,2023-09-11,Canada,Desktop,Yes,Personal
U03678,2023-09-05,India,Mobile,Yes,Personal
U03679,2022-09-17,Canada,Mobile,No,Personal
U03680,2023-01-01,UK,Mobile,Yes,Personal
U03681,2024-01-28,USA,Mobile,Yes,Personal
U03682,2024-02-26,Canada,Desktop,Yes,Personal
U03683,2023-06-28,UK,Mobile,Yes,Personal
U03684,2023-10-11,India,Mobile,Yes,Personal
U03685,2023-06-08,USA,Mobile,Yes,Personal
U03686,2024-03-24,Canada,Desktop,Yes,Personal
U03687,2024-06-05,UK,Mobile,No,Personal
U03688,2022-01-16,USA,Mobile,Yes,Personal
U03689,2022-05-09,USA,Mobile,Yes,Personal
U03690,2023-07-29,Germany,Mobile,Yes,Personal
U03691,2022-04-19,USA,Mobile,No,Personal
U03692,2024-06-05,UK,Mobile,Yes,Personal
U03693,2023-06-17,India,Mobile,Yes,Personal
U03694,2023-11-01,Australia,Mobile,Yes,Personal
U03695,2022-09-26,Germany,Mobile,Yes,Business
U03696,2022-06-11,UK,Mobile,No,Personal
U03697,2022-09-17,UK,Mobile,Yes,Personal
U03698,2022-04-12,UK,Desktop,Yes,Personal
U03699,2023-05-21,Canada,Desktop,No,Business
U03700,2024-01-05,Canada,Desktop,Yes,Personal
U03701,2023-07-25,India,Mobile,Yes,Personal
U03702,2022-09-04,UK,Mobile,No,Personal
U03703,2023-10-02,Canada,Mobile,No,Personal
U03704,2024-03-05,Canada,Mobile,Yes,Business
U03705,2024-04-16,Canada,Mobile,No,Personal
U03706,2023-06-21,India,Mobile,Yes,Personal
U03707,2022-05-11,India,Mobile,Yes,Personal
U03708,2022-12-19,UK,Mobile,Yes,Personal
U03709,2022-07-15,Germany,Mobile,Yes,Personal
U03710,2024-03-03,UK,Mobile,Yes,Personal
U03711,2023-10-28,Canada,Mobile,Yes,Personal
U03712,2023-01-17,Australia,Mobile,No,Personal
U03713,2023-10-07,Canada,Mobile,Yes,Business
U03714,2022-08-15,USA,Desktop,Yes,Personal
U03715,2023-12-02,Australia,Desktop,No,Personal
U03716,2023-04-21,Australia,Mobile,Yes,Personal
U03717,2023-04-22,UK,Desktop,Yes,Business
U03718,2022-09-22,Canada,Mobile,No,Personal
U03719,2023-01-07,Canada,Mobile,Yes,Personal
U03720,2023-05-01,Germany,Mobile,Yes,Personal
U03721,2023-03-10,USA,Desktop,Yes,Personal
U03722,2023-10-08,UK,Mobile,Yes,Personal
U03723,2022-07-30,India,Mobile,No,Personal
U03724,2023-07-26,UK,Mobile,Yes,Personal
U03725,2023-01-12,Australia,Desktop,No,Business
U03726,2023-01-30,UK,Mobile,Yes,Personal
U03727,2023-03-26,Germany,Mobile,Yes,Business
U03728,2022-12-30,UK,Mobile,Yes,Personal
U03729,2024-05-25,Germany,Desktop,No,Personal
U03730,2023-04-02,Australia,Mobile,Yes,Personal
U03731,2023-12-26,Germany,Mobile,Yes,Personal
U03732,2023-12-29,Canada,Mobile,Yes,Personal
U03733,2022-08-14,India,Mobile,Yes,Personal
U03734,2022-05-11,Australia,Mobile,Yes,Personal
U03735,2023-08-11,Germany,Mobile,Yes,Personal
U03736,2023-04-21,USA,Desktop,Yes,Business
U03737,2024-03-08,Australia,Mobile,Yes,Business
U03738,2022-10-04,USA,Desktop,Yes,Personal
U03739,2022-06-05,India,Desktop,Yes,Personal
U03740,2024-01-30,Germany,Mobile,Yes,Personal
U03741,2022-08-06,Australia,Mobile,Yes,Personal
U03742,2022-07-09,Australia,Desktop,Yes,Personal
U03743,2023-02-21,India,Mobile,Yes,Personal
U03744,2023-11-06,Canada,Mobile,Yes,Personal
U03745,2023-11-23,USA,Mobile,Yes,Personal
U03746,2023-06-30,Australia,Mobile,Yes,Personal
U03747,2022-02-10,UK,Mobile,Yes,Personal
U03748,2022-11-03,USA,Desktop,Yes,Personal
U03749,2022-12-04,Germany,Desktop,Yes,Business
U03750,2022-11-10,India,Mobile,Yes,Personal
U03751,2022-03-16,USA,Mobile,Yes,Personal
U03752,2022-10-06,UK,Mobile,Yes,Personal
U03753,2022-06-25,UK,Mobile,No,Personal
U03754,2024-06-14,India,Mobile,Yes,Business
U03755,2023-10-24,India,Desktop,Yes,Personal
U03756,2022-09-30,USA,Desktop,No,Personal
U03757,2024-04-16,Germany,Mobile,No,Personal
U03758,2023-09-12,Canada,Mobile,Yes,Personal
U03759,2023-10-13,UK,Mobile,Yes,Personal
U03760,2024-05-11,India,Mobile,Yes,Personal
U03761,2024-02-22,Canada,Mobile,Yes,Personal
U03762,2024-05-08,Canada,Desktop,Yes,Personal
U03763,2022-10-16,Canada,Desktop,Yes,Personal
U03764,2023-12-25,Germany,Desktop,Yes,Personal
U03765,2024-06-11,India,Desktop,Yes,Business
U03766,2022-09-29,UK,Desktop,Yes,Personal
U03767,2022-03-07,India,Desktop,Yes,Business
U03768,2023-04-28,USA,Mobile,No,Personal
U03769,2022-09-05,UK,Mobile,Yes,Personal
U03770,2022-06-05,India,Mobile,Yes,Personal
U03771,2022-02-16,UK,Mobile,No,Business
U03772,2023-03-30,USA,Mobile,Yes,Personal
U03773,2022-07-20,Australia,Desktop,Yes,Personal
U03774,2023-10-22,UK,Mobile,Yes,Personal
U03775,2022-05-04,Australia,Mobile,Yes,Personal
U03776,2022-01-01,Canada,Mobile,Yes,Personal
U03777,2024-01-29,Germany,Mobile,No,Personal
U03778,2024-05-04,USA,Mobile,Yes,Business
U03779,2023-10-02,UK,Mobile,No,Personal
U03780,2022-07-10,USA,Mobile,Yes,Business
U03781,2023-08-02,Canada,Mobile,No,Personal
U03782,2023-05-31,Australia,Mobile,Yes,Personal
U03783,2023-03-18,Germany,Mobile,Yes,Personal
U03784,2024-03-25,USA,Mobile,Yes,Business
U03785,2024-03-16,Australia,Mobile,No,Personal
U03786,2022-05-23,Canada,Mobile,Yes,Personal
U03787,2022-07-10,Canada,Mobile,Yes,Personal
U03788,2023-06-17,Canada,Mobile,Yes,Personal
U03789,2022-08-15,Australia,Mobile,No,Personal
U03790,2022-11-09,UK,Desktop,No,Personal
U03791,2023-09-21,India,Mobile,Yes,Personal
U03792,2022-10-29,USA,Mobile,Yes,Personal
U03793,2023-10-16,India,Desktop,Yes,Personal
U03794,2023-04-05,Canada,Desktop,Yes,Personal
U03795,2023-02-05,India,Mobile,Yes,Personal
U03796,2023-07-05,Australia,Desktop,Yes,Personal
U03797,2023-01-28,Canada,Desktop,Yes,Personal
U03798,2024-05-16,Canada,Mobile,Yes,Personal
U03799,2024-02-03,Germany,Desktop,No,Personal
U03800,2024-04-24,Germany,Mobile,No,Personal
U03801,2022-07-26,Australia,Mobile,Yes,Personal
U03802,2022-07-29,Australia,Mobile,Yes,Personal
U03803,2022-04-25,India,Mobile,Yes,Personal
U03804,2024-01-07,USA,Desktop,No,Personal
U03805,2023-10-08,India,Desktop,Yes,Personal
U03806,2022-09-08,Australia,Desktop,Yes,Business
U03807,2022-08-07,USA,Mobile,Yes,Personal
U03808,2023-02-11,India,Mobile,Yes,Personal
U03809,2023-03-19,UK,Desktop,Yes,Personal
U03810,2023-08-26,UK,Mobile,Yes,Personal
U03811,2022-12-20,USA,Mobile,Yes,Personal
U03812,2024-06-06,Germany,Desktop,Yes,Personal
U03813,2023-07-12,USA,Mobile,Yes,Personal
U03814,2023-07-04,India,Mobile,Yes,Personal
U03815,2022-05-22,Canada,Mobile,Yes,Personal
U03816,2023-09-04,UK,Mobile,Yes,Personal
U03817,2023-05-16,Canada,Mobile,Yes,Personal
U03818,2024-04-19,UK,Mobile,Yes,Business
U03819,2023-12-03,India,Mobile,No,Personal
U03820,2023-07-01,UK,Desktop,Yes,Personal
U03821,2023-10-21,USA,Mobile,Yes,Personal
U03822,2023-06-26,Canada,Mobile,No,Personal
U03823,2024-04-25,Australia,Mobile,Yes,Personal
U03824,2023-05-22,Canada,Mobile,No,Personal
U03825,2023-08-19,India,Desktop,Yes,Business
U03826,2024-05-30,Australia,Mobile,Yes,Personal
U03827,2022-10-08,Canada,Mobile,Yes,Business
U03828,2023-02-28,India,Mobile,No,Personal
U03829,2024-05-05,Germany,Mobile,Yes,Business
U03830,2022-09-27,USA,Desktop,Yes,Personal
U03831,2022-06-03,UK,Desktop,Yes,Personal
U03832,2023-09-06,UK,Mobile,Yes,Personal
U03833,2023-12-28,UK,Desktop,No,Personal
U03834,2023-10-24,Germany,Mobile,No,Personal
U03835,2022-03-24,USA,Mobile,Yes,Personal
U03836,2023-09-14,Canada,Mobile,Yes,Personal
U03837,2024-06-17,Canada,Mobile,Yes,Personal
U03838,2023-03-02,USA,Mobile,Yes,Personal
U03839,2022-10-02,Australia,Desktop,Yes,Personal
U03840,2023-12-14,USA,Desktop,Yes,Personal
U03841,2022-10-11,UK,Mobile,Yes,Personal
U03842,2022-06-22,Canada,Mobile,Yes,Personal
U03843,2022-11-23,USA,Desktop,No,Personal
U03844,2023-12-19,Canada,Mobile,No,Personal
U03845,2022-03-04,USA,Mobile,Yes,Personal
U03846,2022-03-14,India,Mobile,Yes,Business
U03847,2024-02-02,UK,Mobile,No,Personal
U03848,2023-09-28,USA,Mobile,Yes,Personal
U03849,2023-01-10,Germany,Mobile,Yes,Personal
U03850,2023-09-25,USA,Mobile,No,Personal
U03851,2023-05-23,India,Mobile,Yes,Business
U03852,2024-02-26,Germany,Desktop,No,Personal
U03853,2023-02-02,Germany,Desktop,Yes,Business
U03854,2022-04-30,USA,Mobile,No,Business
U03855,2023-03-13,India,Mobile,Yes,Personal
U03856,2024-04-08,Germany,Mobile,Yes,Personal
U03857,2023-11-07,UK,Mobile,Yes,Personal
U03858,2023-04-10,Australia,Desktop,Yes,Personal
U03859,2022-10-13,UK,Mobile,Yes,Personal
U03860,2022-09-22,Canada,Mobile,Yes,Business
U03861,2022-11-16,Canada,Desktop,Yes,Personal
U03862,2023-11-04,India,Mobile,No,Personal
U03863,2023-01-11,Germany,Desktop,Yes,Business
U03864,2024-03-30,UK,Desktop,Yes,Personal
U03865,2022-03-30,UK,Mobile,No,Personal
U03866,2023-10-16,Australia,Desktop,Yes,Personal
U03867,2022-07-22,India,Mobile,Yes,Business
U03868,2024-03-31,Germany,Desktop,Yes,Personal
U03869,2024-01-09,India,Mobile,Yes,Personal
U03870,2022-11-30,USA,Desktop,Yes,Personal
U03871,2022-08-10,UK,Desktop,Yes,Personal
U03872,2022-02-10,India,Mobile,No,Personal
U03873,2023-12-09,India,Mobile,Yes,Personal
U03874,2022-03-09,Australia,Desktop,Yes,Personal
U03875,2024-02-15,USA,Desktop,No,Personal
U03876,2023-05-29,Canada,Mobile,Yes,Personal
U03877,2024-05-22,UK,Mobile,Yes,Personal
U03878,2023-09-29,Australia,Mobile,No,Personal
U03879,2023-09-14,India,Desktop,Yes,Personal
U03880,2023-08-21,UK,Mobile,Yes,Personal
U03881,2023-09-24,Canada,Desktop,No,Personal
U03882,2022-05-07,India,Mobile,Yes,Personal
U03883,2022-09-12,USA,Mobile,Yes,Personal
U03884,2023-11-26,UK,Mobile,Yes,Business
U03885,2022-01-16,Australia,Mobile,Yes,Personal
U03886,2023-04-22,USA,Mobile,Yes,Personal
U03887,2022-03-03,Canada,Mobile,Yes,Personal
U03888,2024-05-30,Canada,Mobile,Yes,Personal
U03889,2023-03-08,UK,Mobile,Yes,Personal
U03890,2023-11-01,Canada,Mobile,Yes,Business
U03891,2022-09-25,Germany,Mobile,Yes,Personal
U03892,2022-02-04,Australia,Mobile,Yes,Personal
U03893,2024-02-18,UK,Mobile,No,Personal
U03894,2023-07-30,Germany,Desktop,Yes,Personal
U03895,2023-05-09,Canada,Mobile,Yes,Personal
U03896,2023-07-16,UK,Mobile,Yes,Personal
U03897,2023-04-14,Germany,Desktop,No,Business
U03898,2024-02-06,Canada,Mobile,No,Personal
U03899,2023-10-23,India,Desktop,Yes,Personal
U03900,2022-11-21,India,Desktop,Yes,Business
U03901,2022-10-31,USA,Mobile,Yes,Personal
U03902,2022-10-03,India,Mobile,Yes,Personal
U03903,2024-05-18,Germany,Mobile,Yes,Personal
U03904,2023-11-15,Australia,Mobile,Yes,Personal
U03905,2022-07-20,India,Mobile,Yes,Personal
U03906,2023-03-21,UK,Mobile,Yes,Business
U03907,2022-11-20,UK,Mobile,Yes,Personal
U03908,2022-02-04,UK,Desktop,Yes,Personal
U03909,2023-04-27,India,Mobile,Yes,Personal
U03910,2023-12-29,India,Desktop,Yes,Personal
U03911,2023-04-25,USA,Mobile,Yes,Personal
U03912,2022-03-06,Australia,Mobile,Yes,Personal
U03913,2022-01-08,Australia,Mobile,Yes,Personal
U03914,2022-10-28,Canada,Mobile,Yes,Personal
U03915,2022-12-09,USA,Mobile,No,Personal
U03916,2023-03-07,Germany,Mobile,No,Personal
U03917,2023-02-28,UK,Mobile,No,Personal
U03918,2022-11-28,India,Mobile,Yes,Personal
U03919,2023-03-14,Canada,Desktop,Yes,Personal
U03920,2023-08-11,Canada,Mobile,Yes,Business
U03921,2022-06-23,India,Mobile,Yes,Personal
U03922,2023-07-13,USA,Mobile,No,Personal
U03923,2023-06-11,Canada,Mobile,Yes,Personal
U03924,2024-05-22,Australia,Mobile,Yes,Personal
U03925,2023-10-21,USA,Desktop,Yes,Personal
U03926,2022-01-26,India,Desktop,Yes,Personal
U03927,2024-03-30,USA,Mobile,Yes,Personal
U03928,2023-08-28,Australia,Mobile,Yes,Personal
U03929,2023-02-10,UK,Mobile,Yes,Personal
U03930,2022-08-20,India,Mobile,Yes,Personal
U03931,2023-06-17,Australia,Mobile,Yes,Personal
U03932,2024-03-29,India,Mobile,Yes,Personal
U03933,2023-07-04,Australia,Mobile,No,Personal
U03934,2024-02-27,Australia,Mobile,Yes,Business
U03935,2023-05-20,Canada,Mobile,Yes,Personal
U03936,2023-10-31,Canada,Mobile,Yes,Personal
U03937,2022-06-28,Canada,Mobile,Yes,Personal
U03938,2022-05-12,UK,Mobile,Yes,Personal
U03939,2024-04-02,UK,Mobile,Yes,Personal
U03940,2023-03-31,Australia,Desktop,Yes,Business
U03941,2022-12-14,Germany,Desktop,Yes,Personal
U03942,2023-06-24,India,Mobile,No,Personal
U03943,2024-02-11,Canada,Mobile,Yes,Personal
U03944,2023-02-10,India,Mobile,Yes,Personal
U03945,2022-03-17,Australia,Desktop,Yes,Personal
U03946,2023-08-02,USA,Desktop,No,Personal
U03947,2024-05-03,Australia,Mobile,Yes,Business
U03948,2023-05-07,UK,Mobile,Yes,Personal
U03949,2022-07-13,Germany,Mobile,Yes,Business
U03950,2022-06-11,USA,Desktop,No,Personal
U03951,2022-12-13,India,Desktop,Yes,Personal
U03952,2022-12-27,UK,Mobile,Yes,Business
U03953,2024-02-08,Canada,Desktop,Yes,Personal
U03954,2023-08-07,USA,Mobile,No,Personal
U03955,2022-03-28,UK,Mobile,Yes,Personal
U03956,2022-09-19,India,Mobile,Yes,Personal
U03957,2022-08-02,Australia,Mobile,No,Business
U03958,2023-10-27,India,Mobile,Yes,Personal
U03959,2023-12-23,USA,Mobile,No,Business
U03960,2023-07-27,USA,Desktop,Yes,Business
U03961,2024-02-19,Australia,Desktop,No,Personal
U03962,2022-09-19,USA,Mobile,Yes,Business
U03963,2023-12-31,Germany,Mobile,Yes,Personal
U03964,2022-10-10,Canada,Desktop,Yes,Business
U03965,2023-10-10,UK,Mobile,Yes,Business
U03966,2023-04-12,Australia,Desktop,Yes,Personal
U03967,2023-01-15,India,Mobile,Yes,Business
U03968,2022-12-28,India,Desktop,No,Personal
U03969,2023-03-25,Canada,Mobile,Yes,Personal
U03970,2023-03-17,USA,Mobile,Yes,Personal
U03971,2022-04-03,USA,Mobile,No,Personal
U03972,2023-09-13,India,Desktop,Yes,Personal
U03973,2024-01-23,Canada,Mobile,Yes,Personal
U03974,2024-05-16,India,Desktop,Yes,Personal
U03975,2023-02-28,USA,Desktop,Yes,Personal
U03976,2022-05-22,Australia,Mobile,Yes,Personal
U03977,2022-10-18,UK,Mobile,Yes,Personal
U03978,2023-03-08,USA,Mobile,Yes,Personal
U03979,2024-01-19,Australia,Mobile,Yes,Personal
U03980,2024-05-01,UK,Mobile,Yes,Personal
U03981,2024-04-03,Germany,Mobile,No,Personal
U03982,2023-11-20,Canada,Mobile,No,Personal
U03983,2023-10-15,Australia,Mobile,Yes,Personal
U03984,2023-12-02,Germany,Mobile,Yes,Personal
U03985,2022-02-18,USA,Mobile,Yes,Business
U03986,2022-10-29,Canada,Desktop,Yes,Personal
U03987,2024-05-30,Australia,Mobile,Yes,Personal
U03988,2022-07-09,USA,Desktop,Yes,Business
U03989,2022-05-16,Canada,Mobile,Yes,Personal
U03990,2023-07-09,Canada,Mobile,Yes,Personal
U03991,2023-02-08,USA,Mobile,Yes,Business
U03992,2024-06-10,USA,Desktop,Yes,Personal
U03993,2024-05-14,Australia,Mobile,Yes,Personal
U03994,2023-08-25,Canada,Mobile,Yes,Personal
U03995,2024-03-17,Australia,Desktop,Yes,Personal
U03996,2022-12-07,Canada,Mobile,Yes,Personal
U03997,2024-01-27,Australia,Mobile,No,Personal
U03998,2023-12-05,USA,Mobile,Yes,Personal
U03999,2022-11-14,USA,Mobile,No,Personal
U04000,2023-09-10,India,Desktop,No,Business
U04001,2022-12-29,Australia,Mobile,Yes,Business
U04002,2024-04-01,India,Mobile,Yes,Personal
U04003,2023-01-17,India,Desktop,Yes,Personal
U04004,2022-08-21,Germany,Desktop,Yes,Business
U04005,2024-02-16,Canada,Mobile,No,Personal
U04006,2022-12-10,UK,Desktop,Yes,Personal
U04007,2023-07-03,Germany,Mobile,Yes,Personal
U04008,2024-03-27,Canada,Desktop,Yes,Personal
U04009,2023-07-07,UK,Mobile,Yes,Personal
U04010,2023-06-13,India,Mobile,Yes,Personal
U04011,2024-05-05,UK,Mobile,No,Personal
U04012,2024-02-28,USA,Desktop,Yes,Personal
U04013,2024-03-29,USA,Mobile,Yes,Business
U04014,2023-07-25,Australia,Mobile,Yes,Business
U04015,2022-07-02,Canada,Mobile,Yes,Personal
U04016,2022-02-10,Germany,Mobile,Yes,Personal
U04017,2023-07-05,India,Desktop,No,Personal
U04018,2023-02-01,Canada,Desktop,Yes,Business
U04019,2023-12-05,India,Desktop,Yes,Personal
U04020,2024-02-18,USA,Mobile,Yes,Personal
U04021,2023-05-09,Germany,Mobile,Yes,Personal
U04022,2023-10-21,Germany,Mobile,Yes,Personal
U04023,2022-11-29,USA,Desktop,Yes,Business
U04024,2022-05-07,UK,Mobile,Yes,Business
U04025,2023-07-12,Germany,Mobile,No,Personal
U04026,2023-07-11,UK,Mobile,Yes,Personal
U04027,2022-01-01,India,Mobile,Yes,Personal
U04028,2022-06-17,Germany,Mobile,Yes,Personal
U04029,2023-09-12,Australia,Desktop,Yes,Business
U04030,2022-01-19,USA,Mobile,No,Personal
U04031,2022-11-28,UK,Mobile,Yes,Personal
U04032,2023-08-07,Australia,Mobile,Yes,Personal
U04033,2023-04-01,India,Mobile,No,Personal
U04034,2022-04-19,India,Desktop,Yes,Personal
U04035,2022-09-25,Germany,Mobile,Yes,Business
U04036,2023-03-21,Germany,Mobile,Yes,Personal
U04037,2022-08-28,Australia,Desktop,Yes,Personal
U04038,2022-10-28,Canada,Mobile,No,Personal
U04039,2023-08-25,Canada,Mobile,Yes,Personal
U04040,2022-04-13,Germany,Mobile,Yes,Personal
U04041,2022-09-07,Canada,Mobile,Yes,Personal
U04042,2023-03-29,USA,Mobile,Yes,Personal
U04043,2023-06-04,Australia,Mobile,Yes,Personal
U04044,2022-06-02,USA,Mobile,Yes,Personal
U04045,2024-05-08,Canada,Mobile,Yes,Personal
U04046,2022-06-23,Germany,Mobile,Yes,Personal
U04047,2022-12-09,USA,Mobile,Yes,Personal
U04048,2023-11-01,India,Mobile,Yes,Personal
U04049,2023-03-07,Germany,Mobile,Yes,Personal
U04050,2023-12-28,Australia,Desktop,Yes,Personal
U04051,2023-11-20,UK,Mobile,Yes,Personal
U04052,2023-11-18,UK,Mobile,No,Personal
U04053,2024-05-01,Germany,Mobile,Yes,Personal
U04054,2024-04-29,Canada,Desktop,Yes,Personal
U04055,2023-10-20,USA,Desktop,Yes,Personal
U04056,2022-11-20,USA,Desktop,Yes,Business
U04057,2023-11-04,Germany,Mobile,Yes,Personal
U04058,2023-10-01,India,Mobile,No,Personal
U04059,2023-02-24,Australia,Mobile,Yes,Personal
U04060,2023-08-17,Canada,Mobile,Yes,Personal
U04061,2023-04-30,India,Desktop,Yes,Personal
U04062,2023-10-21,Germany,Mobile,Yes,Personal
U04063,2024-01-21,Germany,Mobile,Yes,Personal
U04064,2023-02-16,India,Desktop,Yes,Personal
U04065,2022-03-25,UK,Mobile,Yes,Personal
U04066,2022-04-23,Germany,Mobile,Yes,Personal
U04067,2024-01-07,Australia,Mobile,Yes,Business
U04068,2022-11-28,Canada,Mobile,Yes,Personal
U04069,2023-01-13,India,Mobile,Yes,Business
U04070,2024-01-25,UK,Mobile,Yes,Personal
U04071,2023-10-17,India,Mobile,Yes,Personal
U04072,2022-02-10,UK,Mobile,Yes,Business
U04073,2024-02-09,UK,Desktop,No,Personal
U04074,2024-03-07,Australia,Mobile,No,Personal
U04075,2022-04-15,Canada,Desktop,Yes,Personal
U04076,2022-07-21,Germany,Desktop,Yes,Personal
U04077,2023-03-26,UK,Desktop,Yes,Personal
U04078,2024-03-29,Germany,Mobile,Yes,Personal
U04079,2024-04-22,Canada,Mobile,Yes,Personal
U04080,2022-09-23,Germany,Desktop,Yes,Personal
U04081,2022-07-29,Australia,Desktop,No,Personal
U04082,2023-07-17,Australia,Mobile,Yes,Personal
U04083,2022-04-28,USA,Desktop,Yes,Personal
U04084,2023-12-14,Australia,Mobile,Yes,Personal
U04085,2023-01-12,UK,Desktop,Yes,Business
U04086,2023-07-05,Canada,Mobile,Yes,Personal
U04087,2023-06-24,Australia,Mobile,Yes,Business
U04088,2024-02-10,India,Mobile,Yes,Personal
U04089,2022-03-25,Canada,Mobile,No,Personal
U04090,2023-03-30,UK,Mobile,Yes,Personal
U04091,2023-10-29,Canada,Desktop,Yes,Business
U04092,2023-09-21,Australia,Mobile,Yes,Personal
U04093,2023-05-29,India,Mobile,Yes,Personal
U04094,2023-08-28,USA,Mobile,No,Personal
U04095,2023-11-09,UK,Desktop,Yes,Personal
U04096,2023-01-22,UK,Mobile,Yes,Business
U04097,2022-12-16,Canada,Desktop,Yes,Personal
U04098,2022-10-23,Germany,Mobile,Yes,Personal
U04099,2022-09-15,Germany,Mobile,No,Personal
U04100,2022-03-22,India,Mobile,Yes,Personal
U04101,2022-09-25,USA,Desktop,Yes,Personal
U04102,2023-02-23,USA,Mobile,No,Personal
U04103,2022-08-23,Canada,Mobile,Yes,Business
U04104,2024-04-12,Canada,Mobile,Yes,Personal
U04105,2022-11-07,Germany,Mobile,Yes,Business
U04106,2024-03-23,Australia,Desktop,No,Personal
U04107,2022-12-23,USA,Mobile,Yes,Personal
U04108,2022-08-01,Australia,Desktop,Yes,Personal
U04109,2023-07-28,USA,Mobile,Yes,Personal
U04110,2022-02-18,Australia,Mobile,Yes,Personal
U04111,2022-05-07,Australia,Mobile,Yes,Personal
U04112,2022-08-11,USA,Mobile,Yes,Business
U04113,2022-10-06,India,Desktop,No,Business
U04114,2023-02-12,India,Mobile,Yes,Personal
U04115,2023-05-20,Canada,Mobile,Yes,Personal
U04116,2022-10-21,Australia,Desktop,Yes,Personal
U04117,2024-03-06,Australia,Desktop,Yes,Personal
U04118,2022-10-04,Australia,Mobile,Yes,Personal
U04119,2023-03-14,Australia,Desktop,No,Personal
U04120,2022-04-17,Australia,Mobile,Yes,Personal
U04121,2023-10-20,Germany,Mobile,No,Personal
U04122,2023-02-24,UK,Mobile,Yes,Personal
U04123,2023-09-03,Australia,Mobile,No,Personal
U04124,2023-03-05,Germany,Desktop,Yes,Personal
U04125,2023-01-10,India,Mobile,Yes,Personal
U04126,2022-03-14,Australia,Mobile,Yes,Personal
U04127,2023-09-26,India,Mobile,Yes,Personal
U04128,2022-01-30,Canada,Mobile,No,Personal
U04129,2022-07-07,UK,Desktop,Yes,Personal
U04130,2022-12-30,USA,Mobile,Yes,Personal
U04131,2024-05-15,UK,Mobile,Yes,Personal
U04132,2024-03-10,Australia,Desktop,No,Personal
U04133,2023-03-27,Australia,Mobile,Yes,Personal
U04134,2022-07-14,UK,Mobile,Yes,Personal
U04135,2022-06-05,UK,Mobile,No,Personal
U04136,2022-06-21,Canada,Mobile,No,Personal
U04137,2024-04-26,India,Mobile,Yes,Personal
U04138,2022-02-10,USA,Mobile,Yes,Personal
U04139,2022-03-04,UK,Desktop,Yes,Personal
U04140,2022-01-23,USA,Desktop,Yes,Personal
U04141,2022-12-26,UK,Desktop,No,Personal
U04142,2022-03-16,India,Desktop,No,Personal
U04143,2023-07-14,USA,Desktop,Yes,Personal
U04144,2023-11-03,Germany,Desktop,Yes,Personal
U04145,2024-04-04,India,Desktop,Yes,Personal
U04146,2022-04-28,USA,Mobile,No,Personal
U04147,2023-09-04,UK,Mobile,Yes,Personal
U04148,2023-01-15,UK,Mobile,Yes,Personal
U04149,2023-11-10,India,Mobile,Yes,Personal
U04150,2022-10-17,India,Desktop,No,Personal
U04151,2023-03-16,UK,Mobile,Yes,Personal
U04152,2023-10-30,USA,Desktop,No,Business
U04153,2022-01-07,Germany,Mobile,Yes,Personal
U04154,2022-07-15,Canada,Mobile,Yes,Business
U04155,2023-02-25,India,Mobile,Yes,Personal
U04156,2023-07-22,UK,Desktop,No,Personal
U04157,2024-04-12,USA,Desktop,Yes,Personal
U04158,2022-07-12,India,Desktop,Yes,Personal
U04159,2023-07-13,USA,Mobile,Yes,Personal
